a,b,a_name,b_name,overlap_days,r0_raw_close,k_raw20,d_raw20,d_raw60max,r0_ret,k_ret_sig,d_ret_sig,k_ret60,d_ret60,h1_k,h1_d,h2_k,h2_d,half_stable,half_sign_consistent,p_bs,bs_pass,verdict
sse/880874,sse/880786,sse/880874 昨曾涨停,sse/880786 海外业务,1648,-0.13775544862009295,20,-0.15838940198287507,0.16255506308867984,0.03972754126306818,16,-0.09782872530786077,51,-0.10220606634341933,16,-0.2355306551962271,3,0.10036923760612537,False,False,,False,rejected:sign_flips_between_halves
sse/880490,sse/880677,sse/880490 通信设备,sse/880677 活跃可转债,731,-0.04086110451725529,20,0.15309471927452528,0.4377334406421984,0.6690896885216692,9,0.09763703089837959,34,0.11662290180055854,14,0.14286093355381757,12,0.14884095278396134,True,True,,False,rejected:half-stable
sse/880843,sse/880898,sse/880843 业绩预降,sse/880898 近已解禁,930,0.48391783074176287,20,-0.1399681380552164,0.45180727729141534,0.6091219125776974,14,0.09756874206214751,45,0.10067064073812532,9,-0.12095634053136121,8,0.13045133978697385,False,False,,False,rejected:sign_flips_between_halves
sse/880826,sse/880723,sse/880826 低市盈率,sse/880723 发可转债,1221,0.066282782165107,20,0.14277746203348868,0.4604860291812255,0.30753196655711706,1,-0.09743132403772076,39,0.1102187680354091,1,-0.16362118028315153,15,0.10534235690701318,False,False,,False,rejected:sign_flips_between_halves
sse/880372,sse/880773,sse/880372 食品饮料,sse/880773 最近闪跌,983,-0.24566216134408952,20,0.20241192419191906,0.34471133216913835,0.06793665146761871,5,0.09739530903042451,41,0.10780146124274093,15,-0.12503103029198165,4,0.11375252117661155,False,False,,False,rejected:sign_flips_between_halves
sse/880826,sse/880603,sse/880826 低市盈率,sse/880603 新进指标股,1086,0.3717492812349461,20,0.13668483343438104,0.4331086126255267,0.21718183167047067,18,-0.09726214272598196,39,0.14015693225800585,1,-0.18022525781923898,3,0.118427394462088,False,False,,False,rejected:sign_flips_between_halves
sse/880846,sse/880756,sse/880846 破净资产,sse/880756 机构吸筹,1146,0.2239605343152198,20,0.1574575262730501,0.5256938750652402,0.1832710553981374,18,-0.09711874333518711,39,0.1586524340536405,18,-0.17666420575260616,17,0.12095680870310443,False,False,,False,rejected:sign_flips_between_halves
sse/880947,sse/880723,sse/880947 债转股AMC,sse/880723 发可转债,1221,0.40945009762084966,20,0.12291654975965816,0.4511773941304168,0.6811066312137898,1,-0.09701256902425091,1,-0.09701256902425091,1,-0.14660601821991195,14,-0.07463361030476084,False,True,,False,rejected:not_stable_not_significant
sse/880782,sse/880677,sse/880782 保险新进,sse/880677 活跃可转债,731,0.25378765910569345,20,0.17593396279898615,0.45586503904812414,0.5882664194097191,15,0.09676564513236047,47,0.09685913219765682,5,0.1218990918155648,10,-0.14031718470488258,False,False,,False,rejected:sign_flips_between_halves
sse/880877,sse/880773,sse/880877 户数减少,sse/880773 最近闪跌,983,-0.325992520768414,20,0.15589029939563456,0.38094730325367526,0.12796682303246432,18,0.09675513837654637,41,0.10575177785610393,18,0.14530579153231538,3,0.1356205045988892,False,True,,False,rejected:not_stable_not_significant
szse/399102,sse/880772,szse/399102 创业板综,sse/880772 最近闪拉,1038,-0.6333468032527806,20,0.19988922187883063,0.4735919633478545,0.065771363132082,16,0.09674981658937508,16,0.09674981658937508,12,0.09751109244160655,16,0.15593334125667713,True,True,,False,rejected:half-stable
sse/880453,sse/880622,sse/880453 公共交通,sse/880622 破增发价,1037,0.6379082357205907,20,0.14804333557494032,0.42800711856042933,0.4688647065773836,1,-0.09674437986814152,43,0.11634979908106236,2,-0.15083858083273802,1,-0.13361609660881962,True,True,,False,rejected:half-stable
sse/880883,sse/880756,sse/880883 MSCI成份,sse/880756 机构吸筹,1146,0.674841822033826,20,0.15388794697127273,0.4870666525929952,0.541654510294566,2,0.09673696427155601,2,0.09673696427155601,6,0.12144489644122873,20,-0.11645800442373258,False,False,,False,rejected:sign_flips_between_halves
sse/880843,sse/880782,sse/880843 业绩预降,sse/880782 保险新进,1350,0.2149701738288046,20,0.1342365631055403,0.42872242512659026,0.53538967619817,1,-0.096714310861666,1,-0.096714310861666,1,-0.11378934242351546,4,0.13508312100655467,False,False,,False,rejected:sign_flips_between_halves
sse/880454,sse/880677,sse/880454 水务,sse/880677 活跃可转债,731,-0.30073403588836284,20,0.1581005513879007,0.5933931848427099,0.4103126813681008,18,-0.09670942128037965,60,0.15723106523941643,10,0.13432638438019404,5,-0.1153967817113645,False,False,,False,rejected:sign_flips_between_halves
sse/880398,sse/880778,sse/880398 医疗保健,sse/880778 次新预增,1486,0.35919852248998785,20,0.16512896736972563,0.4467658731134582,0.518145477185411,7,0.0965797234381565,7,0.0965797234381565,19,0.09339232243234297,7,0.13504138520511477,False,True,,False,rejected:not_stable_not_significant
sse/880811,sse/880619,sse/880811 陆股通减,sse/880619 业绩预增,595,-0.6398808663447231,20,-0.13180766394451016,0.4307900284166092,0.5263953890485036,14,0.09654701752730399,53,-0.13125298194494148,2,-0.1540884613691887,14,0.07394853047437991,False,False,,False,rejected:sign_flips_between_halves
sse/880559,sse/880756,sse/880559 要约收购,sse/880756 机构吸筹,1146,0.638427696841763,20,0.1293696220716064,0.4241333392313693,0.5293092194941462,9,-0.09654678026885027,9,-0.09654678026885027,9,-0.13456348077989924,19,-0.11769236769464256,False,True,,False,rejected:not_stable_not_significant
sse/880889,sse/880723,sse/880889 不活跃股,sse/880723 发可转债,1200,0.1920268634609773,20,0.1549360106036482,0.5010747398045615,0.6448884076344795,3,-0.09653118002829215,3,-0.09653118002829215,2,-0.13227707456894888,3,-0.11795453283431612,True,True,,False,rejected:half-stable
sse/880330,sse/880620,sse/880330 化纤,sse/880620 券商金股,1042,0.6491644218395262,20,-0.16443032412395175,0.47136273339495705,0.5459255265701151,18,-0.09649872959468933,18,-0.09649872959468933,18,-0.19248531980419498,3,0.07039459378508374,False,False,,False,rejected:sign_flips_between_halves
sse/000001,sse/880892,sse/000001 上证综指,sse/880892 高质押股,2035,0.3789956934606176,20,0.15427504545140933,0.4228547558446758,0.7959500165559731,1,0.09629868792105661,1,0.09629868792105661,1,0.12177511052653615,17,0.0930231325009456,False,True,,False,rejected:not_stable_not_significant
sse/880318,sse/880677,sse/880318 钢铁,sse/880677 活跃可转债,731,0.018540734481991325,20,0.2097777681395963,0.6334278285887975,0.499847875704016,1,-0.09611067644714441,30,-0.13094938691799488,10,0.15999210285138854,1,-0.2681575904299488,False,False,,False,rejected:sign_flips_between_halves
sse/880884,sse/880822,sse/880884 最近异动,sse/880822 昨收活跃,1341,0.29026874324328844,20,-0.11728871763950463,0.4165609586002063,0.0923519801228753,3,0.09594141466133617,3,0.09594141466133617,16,0.10768481579907177,3,0.16127978907756357,False,True,,False,rejected:not_stable_not_significant
sse/880890,sse/880619,sse/880890 配股预案,sse/880619 业绩预增,871,0.2401098605988435,20,0.1861382860740741,0.3655907988292907,0.28042914672198216,18,-0.09593284199587726,22,0.10615504604239213,16,-0.18429338678904197,18,-0.12307177722479881,True,True,,False,rejected:half-stable
szse/399481,sse/880723,szse/399481 企债指数,sse/880723 发可转债,1221,0.000991936739153744,20,0.1591558158188629,0.5070230819151615,0.048666076774973296,2,0.09592071777286186,2,0.09592071777286186,2,0.10350556401242089,18,0.12581345826496618,False,True,,False,rejected:not_stable_not_significant
sse/880821,sse/880756,sse/880821 大盘股,sse/880756 机构吸筹,1146,0.6958331435241244,20,0.14403512329197543,0.4621165437318366,0.527450659215626,2,0.09589964347084858,2,0.09589964347084858,6,0.12211144314600958,20,-0.12343608023406677,False,False,,False,rejected:sign_flips_between_halves
sse/880872,sse/880723,sse/880872 近期复牌,sse/880723 发可转债,1221,0.4507496170137474,20,0.1546407970724768,0.38956981291788795,0.535764641608212,1,-0.09588983921078252,1,-0.09588983921078252,7,-0.1475214991549414,1,-0.10217811373539679,False,True,,False,rejected:not_stable_not_significant
sse/880787,sse/880677,sse/880787 高商誉,sse/880677 活跃可转债,731,-0.08956670617120263,20,0.1935441379391547,0.5774811942206486,0.6882025261065009,1,-0.09564045378864691,26,-0.10283495451639976,5,0.1318530701100353,1,-0.11923712300506839,False,False,,False,rejected:sign_flips_between_halves
sse/880826,sse/880735,sse/880826 低市盈率,sse/880735 专精特新,1206,0.28411993812574954,20,0.13415270501110596,0.4340868287481826,0.15793926450309068,18,-0.09549299393094397,39,0.09766152743061893,18,-0.14099932944566362,15,0.10664775670505175,False,False,,False,rejected:sign_flips_between_halves
sse/880446,sse/880772,sse/880446 电气设备,sse/880772 最近闪拉,1038,-0.434344687593103,20,0.17600417669915014,0.4836974739850707,0.024533293939178958,7,-0.09538900856159287,7,-0.09538900856159287,1,0.10889218523969231,7,-0.13961267545760137,False,False,,False,rejected:sign_flips_between_halves
sse/880432,sse/880756,sse/880432 运输设备,sse/880756 机构吸筹,1146,0.330004719514535,20,0.23394708903361885,0.6534951195460301,0.5516251887674143,13,0.095385635133163,13,0.095385635133163,9,-0.12140163614818252,13,0.10984559565842962,False,False,,False,rejected:sign_flips_between_halves
sse/880390,sse/880677,sse/880390 汽车类,sse/880677 活跃可转债,731,-0.2758487917081647,20,0.2087053588231276,0.5472251856849817,0.6906745992957732,13,0.09536418442402916,13,0.09536418442402916,13,0.10575779683591563,2,-0.1213508446315706,False,False,,False,rejected:sign_flips_between_halves
sse/880424,sse/880723,sse/880424 旅游,sse/880723 发可转债,1221,0.18510213185630242,20,0.14277727963264764,0.48365077170653825,0.42069968924792894,10,-0.09534407669098507,41,0.09584180443087639,17,-0.11565004854684738,4,0.09143353850650654,False,False,,False,rejected:sign_flips_between_halves
sse/880854,sse/880756,sse/880854 预高送转,sse/880756 机构吸筹,748,0.07050943281961933,20,-0.14342039119180303,0.46697491711575434,0.10314861880617143,6,0.09526210553489278,43,0.1902609051426829,3,0.16974072578571103,1,0.18841895509485806,True,True,,False,rejected:half-stable
sse/880881,sse/880756,sse/880881 近期弱势,sse/880756 机构吸筹,1128,0.6527228627690782,20,0.23616033793895347,0.4461865042639622,0.6607170064799345,6,0.09523160498382507,21,0.09876362998331217,1,0.09357704437121964,6,0.09918976266991643,True,True,,False,rejected:half-stable
sse/880367,sse/880677,sse/880367 纺织服饰,sse/880677 活跃可转债,731,0.13622586639368897,20,0.21363812744739283,0.6048390646348595,0.5602272534693302,2,-0.09521650466357026,2,-0.09521650466357026,5,0.12342461404437044,2,-0.1867592037480393,False,False,,False,rejected:sign_flips_between_halves
sse/880456,sse/880772,sse/880456 环境保护,sse/880772 最近闪拉,1038,-0.08938104614432707,20,0.33824022713918367,0.6843618447321348,0.11593764248511487,14,0.09503940133283748,44,0.14420779607046383,12,0.12630715986533156,14,0.1394089624370644,True,True,,False,rejected:half-stable
sse/880473,sse/880735,sse/880473 保险,sse/880735 专精特新,1206,0.3108429703814774,20,0.1802928344537226,0.5085283259172166,0.2805905773608165,9,0.09494161012820657,31,0.09807211612835069,14,-0.11055731168449534,9,0.11009648118578941,False,False,,False,rejected:sign_flips_between_halves
sse/880372,sse/880774,sse/880372 食品饮料,sse/880774 昨日首板,1723,0.4541793709983187,20,-0.16770438373552243,0.23124067820517208,0.006069345545088484,14,-0.09485393607618009,41,-0.09831778488316958,5,-0.10817573904480536,14,-0.1181478014325352,False,True,,False,rejected:not_stable_not_significant
sse/880854,sse/880818,sse/880854 预高送转,sse/880818 通达信热股,680,0.34442478949153027,19,-0.42393195066117495,0.4352112984725899,0.0986008969762482,11,-0.09462716828823821,26,-0.10199297887843105,11,-0.13736493324307514,6,0.15786230413795918,False,False,,False,rejected:sign_flips_between_halves
sse/880870,sse/880772,sse/880870 两年新股,sse/880772 最近闪拉,1038,-0.6591643818565223,20,0.17739695892598561,0.39640633619571514,0.07225380424402328,16,0.09460974050121061,44,0.09588403682561256,2,0.14968801298739462,16,0.15020721716262841,False,True,,False,rejected:not_stable_not_significant
sse/880455,sse/880810,sse/880455 供气供热,sse/880810 陆股通增,1540,0.2636690607478854,20,-0.17188998443025036,0.22751342070887165,0.5095777719922111,1,-0.0944828411369759,1,-0.0944828411369759,1,-0.15551028529561017,18,-0.17394974270377073,False,True,,False,rejected:not_stable_not_significant
sse/880874,sse/880970,sse/880874 昨曾涨停,sse/880970 分拆上市预期,1600,-0.26868764460119016,20,-0.15507096510612778,0.3136097287472247,0.044643655656242086,16,-0.09428301506472477,35,-0.10649345989346927,16,-0.25251729212576784,16,0.09903450876198983,False,False,,False,rejected:sign_flips_between_halves
sse/880846,sse/880735,sse/880846 破净资产,sse/880735 专精特新,1206,0.20537217868328905,20,0.13665100243328387,0.4360313386670445,0.18723782549448031,18,-0.09427494390750105,39,0.09839556134770389,1,-0.15418143546250823,15,0.10841394749071642,False,False,,False,rejected:sign_flips_between_halves
sse/880853,sse/880756,sse/880853 中字头,sse/880756 机构吸筹,1146,0.4516097404917893,20,0.19356044833005887,0.5588057724122587,0.571726913622265,18,-0.09413884804149186,18,-0.09413884804149186,18,-0.17308444635341055,6,0.07518646973376365,False,False,,False,rejected:sign_flips_between_halves
sse/880837,sse/880677,sse/880837 活跃股,sse/880677 活跃可转债,731,0.37124324181575585,20,0.20846411199271597,0.6046265387623434,0.22427048054345847,12,0.09403408771739497,57,0.2544618417784016,13,0.11003833533660909,12,0.1418630131743368,True,True,,False,rejected:half-stable
sse/880803,sse/880756,sse/880803 券商重仓,sse/880756 机构吸筹,1146,0.7103737105901615,20,0.1586185269991256,0.4803776577241998,0.6047417577132038,2,0.09395361251711154,2,0.09395361251711154,2,0.14477249807983492,20,-0.10090871030687157,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880735,sse/880836 配股股,sse/880735 专精特新,892,0.08163593236975192,20,0.18222921983728257,0.5585341512523965,0.521501146064449,14,-0.09393631218230637,57,0.12598676123643168,14,-0.0902493460770839,1,0.09614194203491762,False,False,,False,rejected:sign_flips_between_halves
sse/880476,sse/880810,sse/880476 建筑,sse/880810 陆股通增,1540,0.13555155814986697,20,-0.17909357600849782,0.4150379679722372,0.5544403570614728,16,-0.09392885784522692,16,-0.09392885784522692,8,-0.15463440926547675,3,-0.10451582222876275,True,True,,False,rejected:half-stable
sse/880452,sse/880752,sse/880452 电信运营,sse/880752 昨曾跌停,1171,-0.19871132951579382,20,0.1467733885969591,0.4724606230954934,0.05740797130827225,9,-0.09391098034633656,9,-0.09391098034633656,9,-0.1466503350830536,13,-0.07642088730666452,True,True,,False,rejected:half-stable
sse/880473,sse/880884,sse/880473 保险,sse/880884 最近异动,2175,0.1453981603915989,20,0.18764713317852416,0.4470784216560708,0.13260368216942758,13,0.09388128524530787,13,0.09388128524530787,16,0.1307152165071384,16,-0.0852408775686551,False,False,,False,rejected:sign_flips_between_halves
szse/399481,sse/880782,szse/399481 企债指数,sse/880782 保险新进,1678,-0.1895178805136654,20,0.16521738678268894,0.46539302340367456,0.02631170543170038,2,0.09342255433651604,47,0.10356352670998473,2,0.09117325448202201,2,0.11120774768194584,True,True,,False,rejected:half-stable
sse/880804,sse/880756,sse/880804 信托重仓,sse/880756 机构吸筹,1146,0.4117966368749126,20,0.1980439161085084,0.588508497470227,0.520228150707297,2,0.09338962800875159,2,0.09338962800875159,2,0.14746029055480134,15,0.10413478961711249,False,True,,False,rejected:not_stable_not_significant
sse/880406,sse/880640,sse/880406 商业连锁,sse/880640 历史新高,919,0.03197182154897101,20,0.16389533356906283,0.3586059745683652,0.26282652087635117,5,-0.09297720003400062,52,0.1120599495251943,19,-0.19122367249094765,5,-0.13436901116429953,False,True,,False,rejected:not_stable_not_significant
sse/880846,sse/880603,sse/880846 破净资产,sse/880603 新进指标股,1086,0.28582924199448556,20,0.14355691377508736,0.43273849894400895,0.2029030703705245,18,-0.09284949500646514,39,0.13739398439382225,1,-0.17387561055916217,3,0.1322307922759007,False,False,,False,rejected:sign_flips_between_halves
sse/880414,sse/880677,sse/880414 商贸代理,sse/880677 活跃可转债,731,0.3243265350246441,20,0.21805532243084566,0.6056375525698311,0.5805750026156156,1,-0.09278705981197946,44,0.10238742638320208,16,-0.14225966188248135,1,-0.19385302692959286,False,True,,False,rejected:not_stable_not_significant
